movie_id,title,tags
10225,friday the 13th part vi: jason lives,child tommy killed mass murderer jason years later tormented fear maybe jason dead determined finish infamous killer tommy friend dig jason corpse order cremate unfortunately things seriously awry jason instead resurrected sparking new chain ruthlessly brutal murders tommy stop dark devious demented deaths unwittingly brought horror mystery thriller lightning cemetery mask slasher jasonvorhees thommathews jennifercooke davidkagen tommcloughlin
826,the bridge on the river kwai,classic story english pows burma forced build bridge aid war effort japanese captors british american intelligence officers conspire blow structure col nicholson commander supervised bridge construction acquired sense pride creation tries foil plans drama history war japan resistance japanese river prisonersofwar thailand bridge officer williamholden alecguinness jackhawkins davidlean
34086,spaced invaders,crew martians overhears radio broadcast orson welles war worlds coming earth thinking martian fleet attacking earth land broken ship backwater mid american town luck land halloween mistaken trick treaters comedy ensues martians try taken seriously comedy family sciencefiction alien martian misunderstanding greedydeveloper arianarichards douglasbarr royaldano patrickreadjohnson
5854,family plot,lighthearted suspense film phony psychic con artist taxi driver private investigator boyfriend encounter pair serial kidnappers trailing missing heir california comedy crime thriller fortuneteller kidnapping falseidentity heir spiritualist barbaraharris brucedern karenblack alfredhitchcock
284,the apartment,bud baxter minor clerk huge new york insurance company discovers quick way climb corporate ladder lends apartment executives place mistresses deal aftermath visits night left major problem solve comedy drama romance newyork lovesickness agedifference suicideattempt office flat spaghetti christmasparty winter clerk tennisracket romanticcomedy extramaritalaffair jacklemmon shirleymaclaine fredmacmurray billywilder
10285,jason goes to hell: the final friday,jason voorhees living breathing essence evil fierce final fling tracked blown bits special fbi task force assumes finally dead everybody assumes wrong jason reborn bone chilling ability assume identity touches terrifying truth anybody shocking blood soaked finale jason carnage ridden reign terror horrible secret unstoppable killing instinct finally revealed fantasy horror thriller malenudity femalenudity waitress camping nudity psychopath sequel murder independentfilm serialkiller diner slasher seriesofmurders violence hockeymask jasonvorhees madman kanehodder karikeegan adammarcus
5780,torn curtain,american scientist publicly defects east germany cloak dagger mission find solution formula resin figuring plan escape west mystery thriller coldwar eastgermany paulnewman julieandrews lilakedrova alfredhitchcock
292,dave chappelle's block party,american comedian actor delivers story alternative hip hop scene small town ohio man moves brooklyn new york throw unprecedented block party filmed inspiration 1973 documentary wattstax comedy documentary music blackpeople hip hop blockparty megaphone classroom brassband stage davechappelle erykahbadu common michelgondry
223485,slow west,old west 17 year old scottish boy teams mysterious gunman find woman infatuated romance thriller western fire bountyhunter shotgun horsebackriding horse cabin frontier outlaw rifle unrequitedlove deathoffather nativeamerican shootout search pistol deathbyaccident violence ireland drinking pursuit shotthroughawall flamingarrow dreamsequence flashback shotintheheart michaelfassbender kodismit mcphee benmendelsohn johnmaclean
29463,krush groove,russell walker young successful manager rap performers handling acts krush groove label including run dmc fat boys run hit record russell needs money press copies borrows street hustler soon regrets decision drama music romance blairunderwood josephsimmons darrylmcdaniels michaelschultz
18065,next day air,inept criminals mistakenly delivered package cocaine think hit jackpot triggering series events changes people lives forever action comedy crime duringcreditsstinger donaldfaison mikeepps woodharris bennyboom
22013,elmer gantry,ex football player popular evangelist 1920s midwest drama evangelist revivalism burtlancaster jeansimmons arthurkennedy richardbrooks
821,judgment at nuremberg,1947 german judges served bench nazi regime face military tribunal answer charges crimes humanity chief justice haywood hears evidence testimony lead defendant ernst janning defense attorney hans rolfe widow nazi general idealistic army captain reluctant witness irene wallner drama history judge concentrationcamp worldwarii nazis courtcase nationalsocialism nationalsocialistparty nurembergtrials rightandjustice trial spencertracy burtlancaster richardwidmark stanleykramer
53862,trippin',greg near end senior year high school wanting prom eyeing cinny school beauty brains afar regularly trippin daydreaming big success poet student lover mom wants apply colleges greg clue teachers mr shapic tries inspire finally figures close cinny asks help college applications friendship wants romance prom date tells lies awhile working things fall apart greg figure trippin aside real comedy romance highschool prom deonrichmond donaldfaison guytorry davidraynr
3089,red river,dunson driving cattle red river adopted son matthew turns western texas dangerous kansas cattledrive revenge cattle adoptedchild cattleempire johnwayne montgomeryclift joannedru howardhawks
30139,phat girlz,plus sized ladies meet men dreams unexpected ways comedy romance womandirector jimmyjean louis godfrey nnegestlikké
